id,source_id,url,title,lang,scraped_at,published_at,ai_score,ai_score_zs,ai_score_zs_v2,topic_primary,topic_primary_score,topic_scores
222491,mk_kr,https://www.mk.co.kr/news/realestate/12055355,"“반도체 훈풍에 시장 온기”…평택 고덕·동탄2, 경기 남부 거점 주거지로 - 매일경제",,2026-05-22 23:08:47.429377+09,2026-05-22 00:00:00+09,,,0.5019733946870039,ai_infra_compute,0.4156636,"[{""score"": 0.41566359996795654, ""topic"": ""ai_infra_compute""}, {""score"": 0.38522031903266907, ""topic"": ""robotics_autonomy""}, {""score"": 0.35693609714508057, ""topic"": ""enterprise_industry""}]"
222486,mk_kr,https://www.mk.co.kr/news/society/12055343,“美 실리콘밸리처럼 성과급 전액 자사주로”…삼성전자 노사관계 새 이정표 [기자24시] - 매일경제,,2026-05-22 23:08:41.999511+09,2026-05-22 00:00:00+09,,,0.5969897959487325,enterprise_industry,0.42420048,"[{""score"": 0.42420047521591187, ""topic"": ""enterprise_industry""}, {""score"": 0.3923746347427368, ""topic"": ""robotics_autonomy""}, {""score"": 0.3846203684806824, ""topic"": ""genai_foundation""}]"
222485,mk_kr,https://www.mk.co.kr/news/sports/12055336,"[이벤트] 하나은행 인비테이셔널 갤러리 티켓 사전 판매, 6월 17일까지 - 매일경제",,2026-05-22 23:08:40.340432+09,2026-05-22 00:00:00+09,,,0.6531037359623973,ai_infra_compute,0.3316947,"[{""score"": 0.33169469237327576, ""topic"": ""ai_infra_compute""}, {""score"": 0.2965540289878845, ""topic"": ""robotics_autonomy""}, {""score"": 0.29470619559288025, ""topic"": ""genai_foundation""}]"
222482,mk_kr,https://www.mk.co.kr/news/economy/12055328,[속보] 코스닥 급등에 이틀 연속 매수 사이드카 발동- 매경ECONOMY,,2026-05-22 23:08:37.02045+09,2026-05-22 00:00:00+09,,,0.998617394398108,ai_infra_compute,0.5783334,"[{""score"": 0.5783333778381348, ""topic"": ""ai_infra_compute""}, {""score"": 0.5454500913619995, ""topic"": ""robotics_autonomy""}, {""score"": 0.5156412124633789, ""topic"": ""genai_foundation""}]"
222481,mk_kr,https://www.mk.co.kr/news/politics/12055326,"이준석 “가세연 조작 밝혀져…배우 김수현 명예, 출발선까지 회복되길” - 매일경제",,2026-05-22 23:08:36.007726+09,2026-05-22 00:00:00+09,,,0.9949698473473014,genai_foundation,0.4237705,"[{""score"": 0.4237704873085022, ""topic"": ""genai_foundation""}, {""score"": 0.3840169310569763, ""topic"": ""security_trust""}, {""score"": 0.3358093500137329, ""topic"": ""ai_infra_compute""}]"
222479,mk_kr,https://www.mk.co.kr/news/society/12055321,인천 연수구 아파트 대규모 정전…승강기 갇힌 주민 2명 구조 소동 - 매일경제,,2026-05-22 23:08:33.775506+09,2026-05-22 00:00:00+09,,,0.555437291576455,ai_infra_compute,0.32919568,"[{""score"": 0.32919567823410034, ""topic"": ""ai_infra_compute""}, {""score"": 0.3130956292152405, ""topic"": ""security_trust""}, {""score"": 0.29642945528030396, ""topic"": ""enterprise_industry""}]"
222476,mk_kr,https://pulse.mk.co.kr/news/all/12055265,Korea’s top 10 firms make up over half of exports for first time - 매일경제 영문뉴스 펄스(Pulse),,2026-05-22 23:08:30.983684+09,2026-05-22 00:00:00+09,,,0.9993723505479116,ai_infra_compute,0.6107047,"[{""score"": 0.6107047200202942, ""topic"": ""ai_infra_compute""}, {""score"": 0.5230425000190735, ""topic"": ""genai_foundation""}, {""score"": 0.5226632356643677, ""topic"": ""enterprise_industry""}]"
222470,mk_kr,https://www.mk.co.kr/news/society/12055486,“北간첩이 계엄군 공격” 광주일보 1980년 기사?…알고보니 AI 조작 - 매일경제,,2026-05-22 23:08:24.258005+09,2026-05-22 00:00:00+09,,,0.9994276637337928,genai_foundation,0.44656438,"[{""score"": 0.44656437635421753, ""topic"": ""genai_foundation""}, {""score"": 0.4015313386917114, ""topic"": ""security_trust""}, {""score"": 0.3673057556152344, ""topic"": ""ai_infra_compute""}]"
222467,mk_kr,https://www.mk.co.kr/news/world/12055465,“한국은 대학 나와도 집에서 쉬나요”…대졸 취업률 100% 노리는 경제대국 - 매일경제,,2026-05-22 23:08:20.882658+09,2026-05-22 00:00:00+09,,,0.9990462152363206,enterprise_industry,0.4274883,"[{""score"": 0.4274882972240448, ""topic"": ""enterprise_industry""}, {""score"": 0.3942840099334717, ""topic"": ""ai_infra_compute""}, {""score"": 0.3899274170398712, ""topic"": ""robotics_autonomy""}]"
222445,mk_kr,https://www.mk.co.kr/news/economy/12055540,"“우리 동네도 이런 날이”...강북 아파트값 상승, 왜? [김경민의 부동산NOW]- 매경ECONOMY",,2026-05-22 23:07:28.43053+09,2026-05-22 00:00:00+09,,,0.6929388233663859,ai_infra_compute,0.3258031,"[{""score"": 0.32580310106277466, ""topic"": ""ai_infra_compute""}, {""score"": 0.30463388562202454, ""topic"": ""enterprise_industry""}, {""score"": 0.28182265162467957, ""topic"": ""genai_foundation""}]"
222442,mk_kr,https://www.mk.co.kr/news/economy/12055533,음반 수출 최대라는데...좀처럼 힘 못 쓰는 엔터 주가- 매경ECONOMY,,2026-05-22 23:07:26.166696+09,2026-05-22 00:00:00+09,,,0.506345847117261,ai_infra_compute,0.33254775,"[{""score"": 0.33254775404930115, ""topic"": ""ai_infra_compute""}, {""score"": 0.2987898588180542, ""topic"": ""enterprise_industry""}, {""score"": 0.2788330912590027, ""topic"": ""genai_foundation""}]"
222441,mk_kr,https://www.mk.co.kr/news/business/12055528,"“장사 말고 사업을”…매경-SCF, 다점포 확장 실전 강의 수강생 모집- 매경ECONOMY",,2026-05-22 23:07:25.478896+09,2026-05-22 00:00:00+09,,,0.6289441166818388,ai_infra_compute,0.56688917,"[{""score"": 0.5668891668319702, ""topic"": ""ai_infra_compute""}, {""score"": 0.5579662919044495, ""topic"": ""genai_foundation""}, {""score"": 0.5071494579315186, ""topic"": ""enterprise_industry""}]"
222440,mk_kr,https://www.mk.co.kr/news/business/12055526,중국발 ‘메모리 역습’...삼전닉스 위협하는 CXMT- 매경ECONOMY,,2026-05-22 23:07:24.775735+09,2026-05-22 00:00:00+09,,,0.503493953220466,ai_infra_compute,0.5227134,"[{""score"": 0.5227134227752686, ""topic"": ""ai_infra_compute""}, {""score"": 0.45948469638824463, ""topic"": ""enterprise_industry""}, {""score"": 0.44455915689468384, ""topic"": ""genai_foundation""}]"
222435,mk_kr,https://www.mk.co.kr/news/society/12055519,구미에 ‘AI특화 훈련센터’ 개소…지역기업 제조혁신 지원 - 매일경제,,2026-05-22 23:07:20.896619+09,2026-05-22 00:00:00+09,,,0.9950195085408503,ai_infra_compute,0.56916225,"[{""score"": 0.5691622495651245, ""topic"": ""ai_infra_compute""}, {""score"": 0.5544507503509521, ""topic"": ""robotics_autonomy""}, {""score"": 0.538844108581543, ""topic"": ""enterprise_industry""}]"
222431,mk_kr,https://www.mk.co.kr/news/economy/12055512,리튬 생산 세계 1위…‘상승 사이클’ 탔다 [미장 보석주]- 매경ECONOMY,,2026-05-22 23:07:18.038452+09,2026-05-22 00:00:00+09,,,0.9805351136859792,ai_infra_compute,0.4321239,"[{""score"": 0.43212389945983887, ""topic"": ""ai_infra_compute""}, {""score"": 0.39668041467666626, ""topic"": ""enterprise_industry""}, {""score"": 0.3778616786003113, ""topic"": ""genai_foundation""}]"
222427,mk_kr,https://www.mk.co.kr/news/world/12055506,“고령화 한국·청년 우즈벡 맞손”…기술인재 키워 韓 산업현장 연결 - 매일경제,,2026-05-22 23:07:15.172463+09,2026-05-22 00:00:00+09,,,0.963079701041291,robotics_autonomy,0.48755574,"[{""score"": 0.48755574226379395, ""topic"": ""robotics_autonomy""}, {""score"": 0.4852929711341858, ""topic"": ""ai_infra_compute""}, {""score"": 0.4463580846786499, ""topic"": ""enterprise_industry""}]"
222424,mk_kr,https://www.mk.co.kr/news/world/12055498,상장 앞둔 스페이스X ‘삐끗’…스타십 발사 30초 전 취소 - 매일경제,,2026-05-22 23:07:12.962035+09,2026-05-22 00:00:00+09,,,0.974744416936139,genai_foundation,0.40697736,"[{""score"": 0.4069773554801941, ""topic"": ""genai_foundation""}, {""score"": 0.3814808130264282, ""topic"": ""ai_infra_compute""}, {""score"": 0.3725656569004059, ""topic"": ""robotics_autonomy""}]"
222423,mk_kr,https://www.mk.co.kr/news/it/12055495,당뇨환자들 손가락 찌르는 고통 끝? 목소리 ‘10초’면 당뇨 잡아낸다 - 매일경제,,2026-05-22 23:07:12.104716+09,2026-05-22 00:00:00+09,,,0.998935760585527,health_bio,0.72664416,"[{""score"": 0.7266441583633423, ""topic"": ""health_bio""}, {""score"": 0.6090048551559448, ""topic"": ""genai_foundation""}, {""score"": 0.5700942277908325, ""topic"": ""ai_infra_compute""}]"
222420,mk_kr,https://www.mk.co.kr/news/business/12055489,"연봉 1억 삼성맨, 성과급 6억이면 실수령은 얼마?- 매경ECONOMY",,2026-05-22 23:07:09.725015+09,2026-05-22 00:00:00+09,,,0.8390699811845768,ai_infra_compute,0.27928227,"[{""score"": 0.27928227186203003, ""topic"": ""ai_infra_compute""}]"
222329,mk_kr,https://www.mk.co.kr/news/society/12055623,AI 인재 육성 급한데…5월 학평서 고3 22%만 과탐봤다 - 매일경제,,2026-05-22 23:02:58.854159+09,2026-05-22 00:00:00+09,,,0.9967891200517055,genai_foundation,0.3380081,"[{""score"": 0.3380081057548523, ""topic"": ""genai_foundation""}, {""score"": 0.3176891803741455, ""topic"": ""enterprise_industry""}, {""score"": 0.31516584753990173, ""topic"": ""ai_infra_compute""}]"
222327,mk_kr,https://www.mk.co.kr/news/business/12055620,"AI 시대, 명령하지 말고 대화하라 [신간]- 매경ECONOMY",,2026-05-22 23:02:57.273986+09,2026-05-22 00:00:00+09,,,0.9930515626325178,genai_foundation,0.6604584,"[{""score"": 0.6604583859443665, ""topic"": ""genai_foundation""}, {""score"": 0.5404406189918518, ""topic"": ""ai_infra_compute""}, {""score"": 0.48803672194480896, ""topic"": ""security_trust""}]"
222326,mk_kr,https://www.mk.co.kr/news/business/12055618,덜 일하고 더 버는 기업들의 비밀 [신간]- 매경ECONOMY,,2026-05-22 23:02:56.500173+09,2026-05-22 00:00:00+09,,,0.8939162524950331,enterprise_industry,0.530937,"[{""score"": 0.5309370160102844, ""topic"": ""enterprise_industry""}, {""score"": 0.5128718614578247, ""topic"": ""genai_foundation""}, {""score"": 0.49247458577156067, ""topic"": ""ai_infra_compute""}]"
222325,mk_kr,https://www.mk.co.kr/news/business/12055617,이솝의 투자 수업 外 [신간]- 매경ECONOMY,,2026-05-22 23:02:55.823123+09,2026-05-22 00:00:00+09,,,0.9543540855355004,genai_foundation,0.62268776,"[{""score"": 0.6226877570152283, ""topic"": ""genai_foundation""}, {""score"": 0.5512897968292236, ""topic"": ""robotics_autonomy""}, {""score"": 0.5502230525016785, ""topic"": ""ai_infra_compute""}]"
222324,mk_kr,https://www.mk.co.kr/news/columnists/12055615,폴로스루 퍼올리지 않고 낮고 길게 [톱골퍼 비밀노트]- 매경ECONOMY,,2026-05-22 23:02:54.859402+09,2026-05-22 00:00:00+09,,,0.5065801501507502,enterprise_industry,0.34773448,"[{""score"": 0.3477344810962677, ""topic"": ""enterprise_industry""}, {""score"": 0.3385798931121826, ""topic"": ""genai_foundation""}, {""score"": 0.33745077252388, ""topic"": ""ai_infra_compute""}]"
222321,mk_kr,https://www.mk.co.kr/news/economy/12055610,“삼전 성과급 풀린다”...반도체 벨트 집값 ‘들썩’ [호모 집피엔스]- 매경ECONOMY,,2026-05-22 23:02:52.796004+09,2026-05-22 00:00:00+09,,,0.5024362042649454,ai_infra_compute,0.42841846,"[{""score"": 0.42841845750808716, ""topic"": ""ai_infra_compute""}, {""score"": 0.4237733483314514, ""topic"": ""robotics_autonomy""}, {""score"": 0.3917055130004883, ""topic"": ""enterprise_industry""}]"
222319,mk_kr,https://www.mk.co.kr/news/business/12055608,"“제품·공장, 가상공간에 먼저 지어보세요”- 매경ECONOMY",,2026-05-22 23:02:51.365405+09,2026-05-22 00:00:00+09,,,0.997280360422628,genai_foundation,0.71234316,"[{""score"": 0.712343156337738, ""topic"": ""genai_foundation""}, {""score"": 0.7057826519012451, ""topic"": ""ai_infra_compute""}, {""score"": 0.6872071027755737, ""topic"": ""enterprise_industry""}]"
222318,mk_kr,https://www.mk.co.kr/news/columnists/12055607,당신의 전략은 무시당하고 있다 [김성회의 리더십 코칭]- 매경ECONOMY,,2026-05-22 23:02:50.589944+09,2026-05-22 00:00:00+09,,,0.5793381012346498,genai_foundation,0.53155,"[{""score"": 0.5315499901771545, ""topic"": ""genai_foundation""}, {""score"": 0.4300471544265747, ""topic"": ""ai_infra_compute""}, {""score"": 0.40119773149490356, ""topic"": ""robotics_autonomy""}]"
222306,mk_kr,https://www.mk.co.kr/news/economy/12055572,축구장 12배 공원 품은 단지…세제 혜택 눈길- 매경ECONOMY,,2026-05-22 23:02:40.947352+09,2026-05-22 00:00:00+09,,,0.9823758853974013,ai_infra_compute,0.45026347,"[{""score"": 0.45026347041130066, ""topic"": ""ai_infra_compute""}, {""score"": 0.39205631613731384, ""topic"": ""genai_foundation""}, {""score"": 0.3905234932899475, ""topic"": ""robotics_autonomy""}]"
222305,mk_kr,https://www.mk.co.kr/news/economy/12055570,삼성 반도체 수혜…GTX·KTX 등 교통망 호재- 매경ECONOMY,,2026-05-22 23:02:40.001972+09,2026-05-22 00:00:00+09,,,0.5026471023517836,ai_infra_compute,0.42958105,"[{""score"": 0.42958104610443115, ""topic"": ""ai_infra_compute""}, {""score"": 0.4110088050365448, ""topic"": ""robotics_autonomy""}, {""score"": 0.3853555917739868, ""topic"": ""genai_foundation""}]"
222301,mk_kr,https://www.mk.co.kr/news/economy/12055564,1호선·서해선 품은 1649가구 대단지- 매경ECONOMY,,2026-05-22 23:02:37.12821+09,2026-05-22 00:00:00+09,,,0.5602434738033628,ai_infra_compute,0.43785298,"[{""score"": 0.43785297870635986, ""topic"": ""ai_infra_compute""}, {""score"": 0.4195044934749603, ""topic"": ""genai_foundation""}, {""score"": 0.40708452463150024, ""topic"": ""robotics_autonomy""}]"
222295,mk_kr,https://www.mk.co.kr/news/realestate/12055551,노량진1·상도15·장위15구역…서울 ‘매머드급 재개발’ 급물살 - 매일경제,,2026-05-22 23:02:32.298595+09,2026-05-22 00:00:00+09,,,0.5173565037441734,genai_foundation,0.352561,"[{""score"": 0.35256099700927734, ""topic"": ""genai_foundation""}, {""score"": 0.3426211476325989, ""topic"": ""ai_infra_compute""}, {""score"": 0.33048951625823975, ""topic"": ""robotics_autonomy""}]"
222294,mk_kr,https://www.mk.co.kr/news/economy/12055549,창릉 우미린·더샵 검단레이크파크 눈길- 매경ECONOMY,,2026-05-22 23:02:31.16191+09,2026-05-22 00:00:00+09,,,0.5280888305898592,genai_foundation,0.36461663,"[{""score"": 0.36461663246154785, ""topic"": ""genai_foundation""}, {""score"": 0.3595593571662903, ""topic"": ""ai_infra_compute""}, {""score"": 0.33121615648269653, ""topic"": ""robotics_autonomy""}]"
222293,mk_kr,https://www.mk.co.kr/news/society/12055738,[표] 주말 레저 날씨 - 매일경제,,2026-05-22 23:02:30.484351+09,2026-05-22 00:00:00+09,,,0.9990494541121067,ai_infra_compute,0.5957234,"[{""score"": 0.5957233905792236, ""topic"": ""ai_infra_compute""}, {""score"": 0.5720986127853394, ""topic"": ""genai_foundation""}, {""score"": 0.5609326362609863, ""topic"": ""robotics_autonomy""}]"
222292,mk_kr,https://www.mk.co.kr/news/society/12055737,[부음] 이순자씨 별세 - 매일경제,,2026-05-22 23:02:29.465683+09,2026-05-22 00:00:00+09,,,0.9990174792797165,ai_infra_compute,0.57907784,"[{""score"": 0.5790778398513794, ""topic"": ""ai_infra_compute""}, {""score"": 0.561704695224762, ""topic"": ""genai_foundation""}, {""score"": 0.5541344285011292, ""topic"": ""robotics_autonomy""}]"
222291,mk_kr,https://www.mk.co.kr/news/society/12055736,[인사] 외교부 / 국토교통부 - 매일경제,,2026-05-22 23:02:28.289858+09,2026-05-22 00:00:00+09,,,0.9990875084900256,ai_infra_compute,0.59801257,"[{""score"": 0.5980125665664673, ""topic"": ""ai_infra_compute""}, {""score"": 0.5713920593261719, ""topic"": ""genai_foundation""}, {""score"": 0.5655758380889893, ""topic"": ""robotics_autonomy""}]"
222290,mk_kr,https://www.mk.co.kr/news/society/12055733,원자력안전재단 이사장 김성진 - 매일경제,,2026-05-22 23:02:27.282551+09,2026-05-22 00:00:00+09,,,0.9990456025016878,ai_infra_compute,0.6149701,"[{""score"": 0.6149700880050659, ""topic"": ""ai_infra_compute""}, {""score"": 0.5890222787857056, ""topic"": ""genai_foundation""}, {""score"": 0.5718344449996948, ""topic"": ""robotics_autonomy""}]"
222287,mk_kr,https://www.mk.co.kr/news/editorial/12055726,"""중국 견제 방해된다"" AI 규제 멈춘 트럼프 [사설] - 매일경제",,2026-05-22 23:02:24.729549+09,2026-05-22 00:00:00+09,,,0.9979936878147352,enterprise_industry,0.47747892,"[{""score"": 0.47747892141342163, ""topic"": ""enterprise_industry""}, {""score"": 0.43771278858184814, ""topic"": ""security_trust""}, {""score"": 0.435086727142334, ""topic"": ""genai_foundation""}]"
222285,mk_kr,https://www.mk.co.kr/news/contributors/12055723,[세상사는 이야기] 장례식에서 우는 법 - 매일경제,,2026-05-22 23:02:22.975521+09,2026-05-22 00:00:00+09,,,0.8775811496244237,genai_foundation,0.37629026,"[{""score"": 0.3762902617454529, ""topic"": ""genai_foundation""}, {""score"": 0.3533305525779724, ""topic"": ""ai_infra_compute""}, {""score"": 0.3431898355484009, ""topic"": ""security_trust""}]"
222283,mk_kr,https://www.mk.co.kr/news/business/12055719,"外人, 코스피 팔고 코스닥 ‘알짜 주식’ 쓸어담아- 매경ECONOMY",,2026-05-22 23:02:21.252332+09,2026-05-22 00:00:00+09,,,0.9988826168518751,ai_infra_compute,0.3991328,"[{""score"": 0.39913278818130493, ""topic"": ""ai_infra_compute""}, {""score"": 0.350411057472229, ""topic"": ""genai_foundation""}, {""score"": 0.3425985872745514, ""topic"": ""enterprise_industry""}]"
222281,mk_kr,https://www.mk.co.kr/news/society/12055712,[속보] “5·18은 북한 지령” AI 가짜 신문 유포자 추적…경찰 “무관용 수사” - 매일경제,,2026-05-22 23:02:19.710446+09,2026-05-22 00:00:00+09,,,0.9967212937248989,security_trust,0.5309639,"[{""score"": 0.5309638977050781, ""topic"": ""security_trust""}, {""score"": 0.4799760580062866, ""topic"": ""genai_foundation""}, {""score"": 0.4102221727371216, ""topic"": ""ai_infra_compute""}]"
222277,mk_kr,https://www.mk.co.kr/news/business/12055708,월드컵 앞두고 ‘스포츠 마케팅’ 속도- 매경ECONOMY,,2026-05-22 23:02:16.857298+09,2026-05-22 00:00:00+09,,,0.9980397104602075,genai_foundation,0.3926494,"[{""score"": 0.39264941215515137, ""topic"": ""genai_foundation""}, {""score"": 0.3858102560043335, ""topic"": ""ai_infra_compute""}, {""score"": 0.3183324933052063, ""topic"": ""health_bio""}]"
222273,mk_kr,https://www.mk.co.kr/news/culture/12055704,[표] 베스트셀러 - 매일경제,,2026-05-22 23:02:13.944445+09,2026-05-22 00:00:00+09,,,0.9990382426429859,ai_infra_compute,0.60512424,"[{""score"": 0.6051242351531982, ""topic"": ""ai_infra_compute""}, {""score"": 0.5791776180267334, ""topic"": ""genai_foundation""}, {""score"": 0.5689955949783325, ""topic"": ""robotics_autonomy""}]"
222269,mk_kr,https://www.mk.co.kr/news/culture/12055701,유니콘 기업을 탄생시킨 비법 … 8개국을 해부하다 - 매일경제,,2026-05-22 23:02:10.663839+09,2026-05-22 00:00:00+09,,,0.9994786518962105,genai_foundation,0.5961977,"[{""score"": 0.5961977243423462, ""topic"": ""genai_foundation""}, {""score"": 0.5862367153167725, ""topic"": ""ai_infra_compute""}, {""score"": 0.546096920967102, ""topic"": ""robotics_autonomy""}]"
222266,mk_kr,https://www.mk.co.kr/news/economy/12055691,"연이틀 ‘불기둥’ 삼성전기…증권가 “170만원 간다” [오늘, 이 종목]- 매경ECONOMY",,2026-05-22 23:02:08.393556+09,2026-05-22 00:00:00+09,,,0.9963732084236938,ai_infra_compute,0.45250547,"[{""score"": 0.4525054693222046, ""topic"": ""ai_infra_compute""}, {""score"": 0.3825538158416748, ""topic"": ""enterprise_industry""}, {""score"": 0.3585016131401062, ""topic"": ""genai_foundation""}]"
222265,mk_kr,https://www.mk.co.kr/news/realestate/12055689,‘첨단3지구’ 대기업 투자 후보지로…AI 거점 변신 기대 - 매일경제,,2026-05-22 23:02:07.657173+09,2026-05-22 00:00:00+09,,,0.8799569692907666,ai_infra_compute,0.5701269,"[{""score"": 0.5701268911361694, ""topic"": ""ai_infra_compute""}, {""score"": 0.5603748559951782, ""topic"": ""robotics_autonomy""}, {""score"": 0.5235225558280945, ""topic"": ""health_bio""}]"
222264,mk_kr,https://www.mk.co.kr/news/business/12055686,"‘슈퍼카’ 성지였던 韓, 국내 판매 30~40% ‘뚝’ [데이터로 보는 세상]- 매경ECONOMY",,2026-05-22 23:02:06.946238+09,2026-05-22 00:00:00+09,,,0.9548317800266611,ai_infra_compute,0.39242297,"[{""score"": 0.39242297410964966, ""topic"": ""ai_infra_compute""}, {""score"": 0.36344143748283386, ""topic"": ""genai_foundation""}, {""score"": 0.34431520104408264, ""topic"": ""enterprise_industry""}]"
222263,mk_kr,https://www.mk.co.kr/news/business/12055684,"파국 막았지만…반도체 vs 비반도체, 쪼개진 삼성 [재계톡톡]- 매경ECONOMY",,2026-05-22 23:02:06.291713+09,2026-05-22 00:00:00+09,,,0.5002645811101276,ai_infra_compute,0.4059062,"[{""score"": 0.40590620040893555, ""topic"": ""ai_infra_compute""}, {""score"": 0.40221327543258667, ""topic"": ""enterprise_industry""}, {""score"": 0.3723580837249756, ""topic"": ""genai_foundation""}]"
222262,mk_kr,https://www.mk.co.kr/news/business/12055683,하나銀-두나무 손잡자 케이뱅크 ‘술렁’ [재계톡톡]- 매경ECONOMY,,2026-05-22 23:02:05.571248+09,2026-05-22 00:00:00+09,,,0.5118932289215903,ai_infra_compute,0.46532938,"[{""score"": 0.4653293788433075, ""topic"": ""ai_infra_compute""}, {""score"": 0.4629165232181549, ""topic"": ""enterprise_industry""}, {""score"": 0.43011724948883057, ""topic"": ""genai_foundation""}]"
222258,mk_kr,https://www.mk.co.kr/news/business/12055677,"휴온스의 자회사 흡수합병, 결국 승계 퍼즐? [재계톡톡]- 매경ECONOMY",,2026-05-22 23:02:02.632546+09,2026-05-22 00:00:00+09,,,0.8233747183795215,ai_infra_compute,0.49217808,"[{""score"": 0.4921780824661255, ""topic"": ""ai_infra_compute""}, {""score"": 0.4805890917778015, ""topic"": ""genai_foundation""}, {""score"": 0.4475361406803131, ""topic"": ""robotics_autonomy""}]"
222257,mk_kr,https://www.mk.co.kr/news/culture/12055676,이주의 새책 - 매일경제,,2026-05-22 23:02:01.926182+09,2026-05-22 00:00:00+09,,,0.9978546311522449,genai_foundation,0.5571265,"[{""score"": 0.557126522064209, ""topic"": ""genai_foundation""}, {""score"": 0.5165388584136963, ""topic"": ""ai_infra_compute""}, {""score"": 0.4533458352088928, ""topic"": ""robotics_autonomy""}]"
222255,mk_kr,https://www.mk.co.kr/news/culture/12055673,화성 이주 시대 … 인류는 '주황빛 피부 신인류'로 진화한다 - 매일경제,,2026-05-22 23:02:00.396454+09,2026-05-22 00:00:00+09,,,0.5167025566408111,robotics_autonomy,0.4881532,"[{""score"": 0.4881531894207001, ""topic"": ""robotics_autonomy""}, {""score"": 0.48659563064575195, ""topic"": ""genai_foundation""}, {""score"": 0.4667787551879883, ""topic"": ""health_bio""}]"
222253,mk_kr,https://www.mk.co.kr/news/culture/12055672,"밤새 SNS 보는 당신, 알고리즘 감옥에 갇혔군요 - 매일경제",,2026-05-22 23:01:58.958231+09,2026-05-22 00:00:00+09,,,0.9834086041388955,genai_foundation,0.5916878,"[{""score"": 0.591687798500061, ""topic"": ""genai_foundation""}, {""score"": 0.5635449886322021, ""topic"": ""ai_infra_compute""}, {""score"": 0.5602658987045288, ""topic"": ""security_trust""}]"
222246,mk_kr,https://www.mk.co.kr/news/society/12055783,"""성과급 N분의 1 아닌 개인별 차등 필요"" - 매일경제",,2026-05-22 23:01:52.904245+09,2026-05-22 00:00:00+09,,,0.5537927866569966,enterprise_industry,0.39106125,"[{""score"": 0.3910612463951111, ""topic"": ""enterprise_industry""}, {""score"": 0.3438792824745178, ""topic"": ""genai_foundation""}, {""score"": 0.34244009852409363, ""topic"": ""ai_infra_compute""}]"
222240,mk_kr,https://www.mk.co.kr/news/society/12055805,AI 인재 육성 급한데 … 고3 '과탐' 선택 10명중 2명뿐 - 매일경제,,2026-05-22 23:01:48.030967+09,2026-05-22 00:00:00+09,,,0.9993036602711034,genai_foundation,0.3637,"[{""score"": 0.3637000024318695, ""topic"": ""genai_foundation""}, {""score"": 0.3392449915409088, ""topic"": ""enterprise_industry""}, {""score"": 0.330461710691452, ""topic"": ""ai_infra_compute""}]"
222239,mk_kr,https://www.mk.co.kr/news/society/12055802,"""안 만나주면 한강서 극단 선택"" 경찰, 협박도 고위험 범죄로 본다 - 매일경제",,2026-05-22 23:01:47.18493+09,2026-05-22 00:00:00+09,,,0.99892849611326,security_trust,0.57764053,"[{""score"": 0.5776405334472656, ""topic"": ""security_trust""}, {""score"": 0.49221286177635193, ""topic"": ""enterprise_industry""}, {""score"": 0.4329087734222412, ""topic"": ""ai_infra_compute""}]"
221858,mk_kr,https://www.mk.co.kr/news/society/12055894,국힘 빨간옷 보자마자 욕 퍼붓더니…얼굴 가격당한 선거운동원 - 매일경제,,2026-05-22 22:51:23.237792+09,2026-05-22 00:00:00+09,,,0.5077291745347983,security_trust,0.28837687,"[{""score"": 0.2883768677711487, ""topic"": ""security_trust""}]"
221857,mk_kr,https://www.mk.co.kr/news/business/12055884,"코스피 ‘왕좌’ 가리자…SK하이닉스, 삼성 맹추격- 매경ECONOMY",,2026-05-22 22:51:22.007016+09,2026-05-22 00:00:00+09,,,0.9988605525120587,ai_infra_compute,0.48732257,"[{""score"": 0.4873225688934326, ""topic"": ""ai_infra_compute""}, {""score"": 0.4329529106616974, ""topic"": ""enterprise_industry""}, {""score"": 0.4241815209388733, ""topic"": ""robotics_autonomy""}]"
221855,mk_kr,https://www.mk.co.kr/news/world/12055851,스페이스X IPO 수수료 월가 1조5천억 '대박' - 매일경제,,2026-05-22 22:51:20.020466+09,2026-05-22 00:00:00+09,,,0.9998702280202052,genai_foundation,0.500306,"[{""score"": 0.5003060102462769, ""topic"": ""genai_foundation""}, {""score"": 0.487454891204834, ""topic"": ""ai_infra_compute""}, {""score"": 0.40304940938949585, ""topic"": ""enterprise_industry""}]"
221852,mk_kr,https://www.mk.co.kr/news/business/12055830,“5년간 돈 묶여도 좋아”…국민성장펀드 출시 첫날 완판 행진- 매경ECONOMY,,2026-05-22 22:51:17.133527+09,2026-05-22 00:00:00+09,,,0.5121100871341557,ai_infra_compute,0.3613394,"[{""score"": 0.36133939027786255, ""topic"": ""ai_infra_compute""}, {""score"": 0.34490966796875, ""topic"": ""enterprise_industry""}, {""score"": 0.3380640745162964, ""topic"": ""security_trust""}]"
221847,mk_kr,https://www.mk.co.kr/news/society/12055820,오늘의 운세 2026년 5월 23일 土(음력 4월 7일)·2026년 5월 24일 日(음력 4월 8일) - 매일경제,,2026-05-22 22:51:12.367954+09,2026-05-22 00:00:00+09,,,0.9990345376286013,ai_infra_compute,0.59799546,"[{""score"": 0.5979954600334167, ""topic"": ""ai_infra_compute""}, {""score"": 0.5806744694709778, ""topic"": ""robotics_autonomy""}, {""score"": 0.5801732540130615, ""topic"": ""genai_foundation""}]"
